# HYBRID diffuse continuum: canonical PALACE fcHO2 + fcFeO, LVM-refit fcO2Ac.
# Built 2026-09-10 to test whether the canonical set's blue deficit is the
# O2Ac component: canonical O2Ac peaks at 3220 A, outside the LVM window, so
# only its noisy UV tail lands in 3600-9800 A.
# lam/trans/fH2O/isX interpolated from canonical onto the native LVM grid;
# fcO2Ac copied verbatim from pmd_refcont_joint_native_adam_invsky_p2_10000iter.dat.
# Units unchanged: fc* are reference continuum flux in R/nm.
#
lam trans fH2O fcHO2 fcFeO fcO2Ac isX
0.37875 0.9986 0.0 0.169 0.533 1.440796001314798 1
0.3788 0.9986 0.0 0.169 0.534 1.4497700804958444 1
0.37885 0.9985499999999999 0.0 0.169 0.534 1.4588347590539177 1
0.3789 0.9985 0.0 0.169 0.534 1.469902135045706 1
0.37895 0.9985 0.0 0.169 0.534 1.4822155416249445 1
0.3790000244140625 0.9985 0.0 0.169 0.534 1.4961350575624035 1
0.37905 0.9985 0.0 0.169 0.534 1.512990304604087 1
0.3791 0.9984 0.0 0.169 0.534 1.5311857020749184 1
0.37915 0.9984 0.0 0.169 0.5345 1.550644053537277 1
0.3792 0.9984 0.0 0.169 0.535 1.5689467043887273 1
0.37925 0.9984 0.0 0.169 0.535 1.5847798902090178 1
0.3793 0.9984 0.0 0.169 0.535 1.596766892689373 1
0.37935 0.9983 0.0 0.169 0.535 1.6028514054393521 1
0.3793999755859375 0.9983 0.0 0.169 0.535 1.600897471747884 1
0.37945 0.9983 0.0 0.169 0.535 1.5904372084902856 1
0.3795 0.9983 0.0 0.169 0.535 1.5674143478355207 1
0.37955 0.9983 0.0 0.169 0.536 1.5314287720436035 1
0.3796 0.9983 0.0 0.169 0.536 1.4840759917307136 1
0.37965 0.9983 0.0 0.168 0.536 1.4284209642459091 1
0.3797 0.9982 0.0 0.168 0.536 1.3676467910333914 1
0.37975 0.9982 0.0 0.168 0.536 1.3046017309204336 1
0.3798000244140625 0.9982 0.0 0.168 0.536 1.2423219097836111 1
0.37985 0.9982 0.0 0.168 0.536 1.1841586234864552 1
0.3799 0.9982 0.0 0.168 0.536 1.134206862364929 1
0.37995 0.9982 0.0 0.168 0.537 1.0955301668420832 1
0.38 0.9982 0.0 0.168 0.537 1.0727046849478594 1
0.38005 0.9982 0.0 0.168 0.537 1.0668385192080123 1
0.3801 0.9982 0.0 0.168 0.537 1.0762801383492677 1
0.38015 0.9982 0.0 0.168 0.537 1.097285204396695 1
0.3801999755859375 0.9982 0.0 0.168 0.537 1.1267543142611032 1
0.38025 0.9982 0.0 0.168 0.537 1.1597361375944 1
0.3803 0.9982 0.0 0.168 0.538 1.194283454991295 1
0.38035 0.9982 0.0 0.168 0.538 1.2267130212116089 1
0.3804 0.9982 0.0 0.168 0.538 1.2542342836709943 1
0.38045 0.9983 0.0 0.168 0.538 1.2737296322763 1
0.3805 0.9983 0.0 0.168 0.538 1.2812115997828826 1
0.38055 0.9983 0.0 0.168 0.538 1.2761359818071125 1
0.3806000244140625 0.9983 0.0 0.168 0.538 1.2612975718653914 1
0.38065 0.9983 0.0 0.168 0.5385 1.2402985447757673 1
0.3807 0.9983 0.0 0.168 0.539 1.217518273052172 1
0.38075 0.9983 0.0 0.168 0.539 1.1957827764679139 1
0.3808 0.9984 0.0 0.168 0.539 1.178151240338082 1
0.38085 0.9984 0.0 0.168 0.539 1.1694665985559018 1
0.3809 0.9984 0.0 0.168 0.539 1.1731601099637765 1
0.38095 0.9984 0.0 0.168 0.539 1.1920017522626374 1
0.3809999755859375 0.9984998779296876 0.0 0.1670012207031247 0.539 1.2317584722891193 1
0.38105 0.9985 0.0 0.167 0.54 1.2937524236335207 1
0.3811 0.9985 0.0 0.167 0.54 1.3730420986003251 1
0.38115 0.9985 0.0 0.167 0.54 1.4640415800619273 1
0.3812 0.9985 0.0 0.167 0.54 1.5610434834366864 1
0.38125 0.9986 0.0 0.167 0.54 1.6584313899790726 1
0.3813 0.9986 0.0 0.167 0.54 1.7520147658241485 1
0.38135 0.9986 0.0 0.167 0.54 1.8388893293782278 1
0.3814000244140625 0.9987 0.0 0.167 0.541 1.9143630002517709 1
0.38145 0.9987 0.0 0.167 0.541 1.9772865500952965 1
0.3815 0.9987 0.0 0.167 0.541 2.0231331503441257 1
0.38155 0.9987 0.0 0.167 0.541 2.052539125239443 1
0.3816 0.9988 0.0 0.167 0.541 2.065866042943018 1
0.38165 0.9988 0.0 0.167 0.541 2.0684672583286696 1
0.3817 0.9988 0.0 0.167 0.541 2.059392620816444 1
0.38175 0.9989 0.0 0.167 0.541 2.037345163638744 1
0.3817999755859375 0.9989 0.0 0.167 0.542 2.0037141625598514 1
0.38185 0.9989 0.0 0.167 0.542 1.9575026363709949 1
0.3819 0.999 0.0 0.167 0.542 1.8978733567350958 1
0.38195 0.999 0.0 0.167 0.542 1.8234634040218616 1
0.382 0.999 0.0 0.167 0.542 1.7356325473291934 1
0.38205 0.999 0.0 0.167 0.542 1.6349256772162872 1
0.3821 0.9991 0.0 0.167 0.542 1.5259152098398348 1
0.38215 0.9991 0.0 0.167 0.543 1.4147305836136237 1
0.3822000244140625 0.9991 0.0 0.167 0.543 1.3097253848405466 1
0.38225 0.9991 0.0 0.167 0.543 1.2179019817568257 1
0.3823 0.9992 0.0 0.167 0.543 1.1478049350414663 1
0.38235 0.9992 0.0 0.16649999999999862 0.543 1.1077814059506175 1
0.3824 0.9992 0.0 0.166 0.543 1.104897560604858 1
0.38245 0.9992 0.0 0.166 0.543 1.14763296150349 1
0.3825 0.9993 0.0 0.166 0.544 1.2444217652390972 1
0.38255 0.9993 0.0 0.166 0.544 1.399476312912443 1
0.3825999755859375 0.9993 0.0 0.166 0.544 1.6036784076001112 1
0.38265 0.9993 0.0 0.166 0.544 1.8447474617506268 1
0.3827 0.9994 0.0 0.166 0.544 2.1084913892667747 1
0.38275 0.9994 0.0 0.166 0.544 2.3841238109234135 1
0.3828 0.9994 0.0 0.166 0.544 2.6571432626604445 1
0.38285 0.9994 0.0 0.166 0.544 2.916503627179379 1
0.3829 0.9994 0.0 0.166 0.545 3.1480689544532456 1
0.38295 0.9995 0.0 0.166 0.545 3.341896032253686 1
0.3830000244140625 0.9995 0.0 0.166 0.545 3.4821976744439507 1
0.38305 0.9995 0.0 0.166 0.545 3.5629126973415732 1
0.3831 0.9995 0.0 0.166 0.545 3.585584522849417 1
0.38315 0.9995 0.0 0.166 0.545 3.5591500902307955 1
0.3832 0.9995 0.0 0.166 0.545 3.4905340813049355 1
0.38325 0.9996 0.0 0.166 0.546 3.386912349913086 1
0.3833 0.9996 0.0 0.166 0.546 3.25255320499873 1
0.38335 0.9996 0.0 0.166 0.546 3.09652629002018 1
0.3833999755859375 0.9996 0.0 0.166 0.546 2.9273972268850064 1
0.38345 0.9996 0.0 0.166 0.546 2.7567904074007337 1
0.3835 0.9996 0.0 0.166 0.546 2.594812410052871 1
0.38355 0.9996 0.0 0.166 0.546 2.450121817027533 1
0.3836 0.9997 0.0 0.166 0.547 2.3265898659086464 1
0.38365 0.9997 0.0 0.166 0.547 2.2213233457336754 1
0.3837 0.9997 0.0 0.166 0.547 2.1356119263450246 1
0.38375 0.9997 0.0 0.1655000000000014 0.547 2.069484501252548 1
0.3838000244140625 0.9997 0.0 0.165 0.547 2.0224660424383076 1
0.38385 0.9997 0.0 0.165 0.547 1.9938255787257964 1
0.3839 0.9997 0.0 0.165 0.547 1.9815191553820974 1
0.38395 0.9997 0.0 0.165 0.5475000000000001 1.9854874946679946 1
0.384 0.9997 0.0 0.165 0.548 2.003643571316993 1
0.38405 0.99975 0.0 0.165 0.548 2.0346381272150484 1
0.3841 0.9998 0.0 0.165 0.548 2.0759528532058473 1
0.38415 0.9998 0.0 0.165 0.548 2.1250168496925985 1
0.3841999755859375 0.9998 0.0 0.165 0.548 2.178374887934533 1
0.38425 0.9998 0.0 0.165 0.548 2.230404022835588 1
0.3843 0.9998 0.0 0.165 0.548 2.2801077392731024 1
0.38435 0.9998 0.0 0.165 0.549 2.3212306003229264 1
0.3844 0.9998 0.0 0.165 0.549 2.3524696984123086 1
0.38445 0.9998 0.0 0.165 0.549 2.369458543986216 1
0.3845 0.9998 0.0 0.165 0.549 2.3691646933385306 1
0.38455 0.9998 0.0 0.165 0.549 2.349745166097199 1
0.3846000244140625 0.9998 0.0 0.165 0.549 2.31243798957347 1
0.38465 0.9998 0.0 0.165 0.549 2.2603130789571537 1
0.3847 0.9999 0.0 0.165 0.55 2.1988369009972946 1
0.38475 0.9999 0.0 0.165 0.55 2.1296035374568207 1
0.3848 0.9999 0.0 0.165 0.55 2.057892288274305 1
0.38485 0.9999 0.0 0.165 0.55 1.9869171670283787 1
0.3849 0.9999 0.0 0.165 0.55 1.9197698634696314 1
0.38495 0.9999 0.0 0.165 0.55 1.8588554279688752 1
0.3849999755859375 0.9999 0.0 0.165 0.55 1.8087349942562363 1
0.38505 0.9999 0.0 0.165 0.551 1.76941514690331 1
0.3851 0.9999 0.0 0.165 0.551 1.7404899624065142 1
0.38515 0.9999 0.0 0.165 0.551 1.7183974806325937 1
0.3852 0.9999 0.0 0.164 0.551 1.7008091531253995 1
0.38525 0.9999 0.0 0.164 0.551 1.6844195295669442 1
0.3853 0.9999 0.0 0.164 0.551 1.6671028088172688 1
0.38535 0.9999 0.0 0.164 0.551 1.6468091723899683 1
0.3854000244140625 0.9999 0.0 0.164 0.552 1.6215174376154216 1
0.38545 0.9999 0.0 0.164 0.552 1.5871660454061485 1
0.3855 0.9999 0.0 0.164 0.552 1.5417748054830782 1
0.38555 0.9999 0.0 0.164 0.552 1.4855555016384538 1
0.3856 0.9999 0.0 0.164 0.552 1.4202937022428748 1
0.38565 0.9999 0.0 0.164 0.552 1.3517950285328117 1
0.3857 0.9999 0.0 0.164 0.552 1.282954551748948 1
0.38575 0.9999 0.0 0.164 0.5524999999999987 1.2177258549316243 1
0.3857999755859375 0.9999 0.0 0.164 0.553 1.1601776202236513 1
0.38585 0.9999 0.0 0.164 0.553 1.114355506914131 1
0.3859 0.9999 0.0 0.164 0.553 1.0844967042113238 1
0.38595 0.9999 0.0 0.164 0.553 1.0750643517473752 1
0.386 0.9999 0.0 0.164 0.553 1.089706030763478 1
0.38605 0.99995 0.0 0.164 0.553 1.1299179054980488 1
0.3861 1.0 0.0 0.164 0.553 1.190057833403308 1
0.38615 1.0 0.0 0.164 0.554 1.2620388698722347 1
0.3862000244140625 1.0 0.0 0.164 0.554 1.339572341110722 1
0.38625 1.0 0.0 0.164 0.554 1.4147793608121548 1
0.3863 1.0 0.0 0.164 0.554 1.4822941300529942 1
0.38635 1.0 0.0 0.164 0.554 1.536225778307671 1
0.3864 1.0 0.0 0.164 0.554 1.5712219377842185 1
0.38645 1.0 0.0 0.164 0.5545 1.5829819532139486 1
0.3865 1.0 0.0 0.164 0.555 1.5675898409494968 1
0.38655 1.0 0.0 0.164 0.555 1.5216691270896145 1
0.3865999755859375 1.0 0.0 0.164 0.555 1.4526434123419063 1
0.38665 1.0 0.0 0.1635 0.555 1.3686149016023887 1
0.3867 1.0 0.0 0.163 0.555 1.275146978712638 1
0.38675 1.0 0.0 0.163 0.555 1.1770932243382057 1
0.3868 1.0 0.0 0.163 0.555 1.081301122120137 1
0.38685 1.0 0.0 0.163 0.556 0.992468849259324 1
0.3869 1.0 0.0 0.163 0.556 0.9172388853649941 1
0.38695 1.0 0.0 0.163 0.556 0.8625507219410717 1
0.3870000244140625 1.0 0.0 0.163 0.556 0.833282454001643 1
0.38705 1.0 0.0 0.163 0.556 0.8339541120193739 1
0.3871 1.0 0.0 0.163 0.556 0.8606086653860442 1
0.38715 1.0 0.0 0.163 0.556 0.9063951691818761 1
0.3872 1.0 0.0 0.163 0.557 0.964957958862273 1
0.38725 1.0 0.0 0.163 0.557 1.0299192735150282 1
0.3873 1.0 0.0 0.163 0.557 1.096842493296764 1
0.38735 1.0 0.0 0.163 0.557 1.1586346644700158 1
0.3873999755859375 1.0 0.0 0.163 0.557 1.2102129297507112 1
0.38745 1.0 0.0 0.163 0.557 1.248787355911166 1
0.3875 1.0 0.0 0.163 0.557 1.2688496151462494 1
0.38755 1.0 0.0 0.163 0.558 1.2676999834829552 1
0.3876 1.0 0.0 0.163 0.558 1.2491190636834517 1
0.38765 1.0 0.0 0.163 0.558 1.2168567127034655 1
0.3877 1.0 0.0 0.163 0.558 1.1755752086432474 1
0.38775 1.0 0.0 0.163 0.558 1.127902143363684 1
0.3878000244140625 1.0 0.0 0.163 0.558 1.0773262080387802 1
0.38785 1.0 0.0 0.163 0.558 1.0265985740208627 1
0.3879 1.0 0.0 0.163 0.559 0.9791358943972888 1
0.38795 1.0 0.0 0.163 0.559 0.9371235713519188 1
0.388 1.0 0.0 0.163 0.559 0.9025732439287375 1
0.38805 1.0 0.0 0.163 0.559 0.8783749297204901 1
0.3881 1.0 0.0 0.163 0.559 0.8624252449586229 1
0.38815 1.0 0.0 0.1625 0.559 0.8557034831838852 1
0.3881999755859375 1.0 0.0 0.162 0.559 0.8553953205351825 1
0.38825 1.0 0.0 0.162 0.56 0.8607368894728917 1
0.3883 1.0 0.0 0.162 0.56 0.8710156901073745 1
0.38835 1.0 0.0 0.162 0.56 0.8850592652702893 1
0.3884 1.0 0.0 0.162 0.56 0.9006634954592183 1
0.38845 1.0 0.0 0.162 0.56 0.918135102738812 1
0.3885 1.0 0.0 0.162 0.56 0.9346669436185757 1
0.38855 1.0 0.0 0.162 0.56 0.950173798006986 1
0.3886000244140625 1.0 0.0 0.162 0.561 0.9642271200765967 1
0.38865 1.0 0.0 0.162 0.561 0.976524401701806 1
0.3887 1.0 0.0 0.162 0.561 0.9867729688741427 1
0.38875 1.0 0.0 0.162 0.561 0.9974464677639765 1
0.3888 1.0 0.0 0.162 0.561 1.007703225418094 1
0.38885 1.0 0.0 0.162 0.561 1.01837409764535 1
0.3889 1.0 0.0 0.162 0.561 1.0303148288896824 1
0.38895 1.0 0.0 0.162 0.562 1.0432084534588584 1
0.3889999755859375 1.0 0.0 0.162 0.562 1.059132876601424 1
0.38905 1.0 0.0 0.162 0.562 1.078245115632806 1
0.3891 1.0 0.0 0.162 0.562 1.099822261582865 1
0.38915 1.0 0.0 0.162 0.562 1.12362946066175 1
0.3892 1.0 0.0 0.162 0.562 1.1481503789813983 1
0.38925 1.0 0.0 0.162 0.5625 1.1731687002272482 1
0.3893 1.0 0.0 0.162 0.563 1.1957298007864985 1
0.38935 1.0 0.0 0.162 0.563 1.2183307944963437 1
0.3894000244140625 1.0 0.0 0.162 0.563 1.2365288597159183 1
0.38945 1.0 0.0 0.162 0.563 1.2513509740841156 1
0.3895 1.0 0.0 0.162 0.563 1.2610140489685324 1
0.38955 1.0 0.0 0.162 0.563 1.2648425741804208 1
0.3896 1.0 0.0 0.162 0.563 1.2642127082245356 1
0.38965 1.0 0.0 0.162 0.564 1.2603727062989505 1
0.3897 1.0 0.0 0.161 0.564 1.2546833741119623 1
0.38975 1.0 0.0 0.161 0.564 1.2519709841210254 1
0.3897999755859375 1.0 0.0 0.161 0.564 1.2517533997044845 1
0.38985 1.0 0.0 0.161 0.564 1.258372308656445 1
0.3899 1.0 0.0 0.161 0.564 1.272349992745668 1
0.38995 1.0 0.0 0.161 0.5645000000000013 1.2983018874115624 1
0.39 1.0 0.0 0.161 0.565 1.3371041621206106 1
0.39005 1.0 0.0 0.161 0.565 1.3923226827888664 1
0.3901 1.0 0.0 0.161 0.565 1.4632792980760683 1
0.39015 1.0 0.0 0.161 0.565 1.5477535204364756 1
0.3902000244140625 1.0 0.0 0.161 0.565 1.6433569497236562 1
0.39025 1.0 0.0 0.161 0.565 1.748034218214375 1
0.3903 1.0 0.0 0.161 0.566 1.8598737372029965 1
0.39035 1.0 0.0 0.161 0.566 1.9748655616118413 1
0.3904 1.0 0.0 0.161 0.566 2.090417743750264 1
0.39045 1.0 0.0 0.161 0.566 2.2038015471864654 1
0.3905 1.0 0.0 0.161 0.566 2.312172957600806 1
0.39055 1.0 0.0 0.161 0.566 2.4100564900732424 1
0.3905999755859375 1.0 0.0 0.161 0.566 2.495735307108676 1
0.39065 1.0 0.0 0.161 0.567 2.5735417490165258 1
0.3907 1.0 0.0 0.161 0.567 2.6392730307074577 1
0.39075 1.0 0.0005 0.161 0.567 2.6953075024758535 1
0.3908 1.0 0.0 0.161 0.567 2.7419479328474017 1
0.39085 1.0 0.0 0.161 0.567 2.779548910577467 1
0.3909 1.0 0.0 0.161 0.567 2.8085070659773974 1
0.39095 1.0 0.0 0.161 0.567 2.831626818094877 1
0.3910000244140625 1.0 0.0 0.161 0.568 2.8494469745938127 1
0.39105 1.0 0.0 0.161 0.568 2.8584622293439517 1
0.3911 1.0 0.0 0.161 0.568 2.863367973221016 1
0.39115 1.0 0.0 0.161 0.568 2.8576253489170074 1
0.3912 1.0 0.0 0.161 0.568 2.8445729021619175 1
0.39125 1.0 0.0 0.161 0.568 2.8177917473058867 1
0.3913 1.0 0.0 0.161 0.568 2.7808709815406716 1
0.39135 1.0 0.0 0.16 0.569 2.7313084343284637 1
0.3913999755859375 1.0 0.0 0.16 0.569 2.666765246282683 1
0.39145 1.0 0.0 0.16 0.569 2.5885410747916158 1
0.3915 1.0 0.0 0.16 0.569 2.493419243289732 1
0.39155 1.0 0.0 0.16 0.569 2.383878457305528 1
0.3916 1.0 0.0 0.16 0.569 2.263743961924055 1
0.39165 1.0 0.0 0.16 0.569 2.1375737059374504 1
0.3917 1.0 0.0 0.16 0.57 2.0076947281014474 1
0.39175 1.0 0.0 0.16 0.57 1.8803830056170776 1
0.3918000244140625 1.0 0.0 0.16 0.57 1.757616071711147 1
0.39185 1.0 0.0 0.16 0.57 1.6442768578516556 1
0.3919 1.0 0.0 0.16 0.57 1.5427857873511672 1
0.39195 1.0 0.0 0.16 0.57 1.4563958264112284 1
0.392 1.0 0.0 0.16 0.57 1.3863655505893089 1
0.39205 1.0 0.0 0.16 0.571 1.335531097202371 1
0.3921 1.0 0.0 0.16 0.571 1.3003489021478534 1
0.39215 1.0 0.0 0.16 0.571 1.2732373128271317 1
0.3921999755859375 1.0 0.0 0.16 0.571 1.254541627798897 1
0.39225 1.0 0.0 0.16 0.571 1.23877863402224 1
0.3923 1.0 0.0 0.16 0.571 1.2257079241958424 1
0.39235 1.0 0.0 0.16 0.5714999999999986 1.2115519833319985 1
0.3924 1.0 0.0 0.16 0.572 1.196317349614022 1
0.39245 1.0 0.0 0.16 0.572 1.1796881474908103 1
0.3925 1.0 0.0 0.16 0.572 1.1581346651916578 1
0.39255 1.0 0.0 0.16 0.572 1.134911231464093 1
0.3926000244140625 1.0 0.0 0.16 0.572 1.1097822147902034 1
0.39265 1.0 0.0 0.16 0.572 1.085310186501069 1
0.3927 1.0 0.0 0.16 0.573 1.060079837188351 1
0.39275 1.0 0.0 0.16 0.573 1.035014384355383 1
0.3928 1.0 0.0 0.16 0.573 1.007422442890528 1
0.39285 1.0 0.0 0.16 0.573 0.9770392528530794 1
0.3929 1.0 0.0 0.16 0.573 0.9434337043038019 1
0.39295 1.0 0.0 0.16 0.573 0.9039899580182607 1
0.3929999755859375 1.0 0.0 0.16 0.573 0.8578401728226631 1
0.39305 1.0 0.0 0.159 0.574 0.8063655512400911 1
0.3931 1.0 0.0 0.159 0.574 0.7493058647988589 1
0.39315 1.0 0.0 0.159 0.574 0.6897275740789073 1
0.3932 1.0 0.0 0.159 0.574 0.6310150799628319 1
0.39325 1.0 0.0 0.159 0.574 0.5768465136618642 1
0.3933 1.0 0.0 0.159 0.574 0.5318765050149752 1
0.39335 1.0 0.0 0.159 0.5744999999999986 0.4995767710524686 1
0.3934000244140625 1.0 0.0 0.159 0.575 0.48457525530506107 1
0.39345 1.0 0.0 0.159 0.575 0.4921163995933636 1
0.3935 1.0 0.0 0.159 0.575 0.5277997936953766 1
0.39355 1.0 0.0 0.159 0.575 0.5951505695776911 1
0.3936 1.0 0.0 0.159 0.575 0.6926873786875545 1
0.39365 1.0 0.0 0.159 0.575 0.815564685309418 1
0.3937 1.0 0.0 0.159 0.576 0.9600568331379098 1
0.39375 1.0 0.0 0.159 0.576 1.1189583946713308 1
0.3937999755859375 1.0 0.0 0.159 0.576 1.2872554817780337 1
0.39385 1.0 0.0 0.159 0.576 1.458840510025897 1
0.3939 1.0 0.0 0.159 0.576 1.6233554952847866 1
0.39395 1.0 0.0 0.159 0.576 1.7744684797595616 1
0.394 1.0 0.0 0.159 0.576 1.902242742015896 1
0.39405 1.0 0.0 0.159 0.577 1.9989245801346849 1
0.3941 1.0 0.0 0.159 0.577 2.065990780963703 1
0.39415 1.0 0.0 0.159 0.577 2.105313422021097 1
0.3942000244140625 1.0 0.0 0.159 0.577 2.1191643753660134 1
0.39425 1.0 0.0 0.159 0.577 2.1131380147973693 1
0.3943 1.0 0.0 0.159 0.577 2.0911384251941803 1
0.39435 1.0 0.0 0.159 0.577 2.058174611271006 1
0.3944 1.0 0.0 0.159 0.578 2.0174093241194457 1
0.39445 1.0 0.0 0.159 0.578 1.9748449665597967 1
0.3945 1.0 0.0 0.159 0.578 1.9345062133351476 1
0.39455 1.0 0.0 0.159 0.578 1.8995030913158275 1
0.3945999755859375 1.0 0.0 0.159 0.578 1.869545002237352 1
0.39465 1.0 0.0 0.159 0.578 1.8460627877165683 1
0.3947 1.0 0.0 0.159 0.579 1.825280879075227 1
0.39475 1.0 0.0 0.159 0.579 1.8069174318082624 1
0.3948 1.0 0.0 0.159 0.579 1.7907113247420172 1
0.39485 1.0 0.0 0.158 0.579 1.7729504602006068 1
0.3949 1.0 0.0 0.158 0.579 1.7534353726863534 1
0.39495 1.0 0.0 0.158 0.579 1.7311355963721593 1
0.3950000244140625 1.0 0.0 0.158 0.579 1.7050570552141322 1
0.39505 1.0 0.0 0.158 0.58 1.6738531970451893 1
0.3951 1.0 0.0 0.158 0.58 1.6394129355584777 1
0.39515 1.0 0.0 0.158 0.58 1.6014536189448036 1
0.3952 1.0 0.0 0.158 0.58 1.5630128784803463 1
0.39525 1.0 0.0 0.158 0.58 1.5244716431365655 1
0.3953 1.0 0.0 0.158 0.58 1.4877827489724957 1
0.39535 1.0 0.0 0.158 0.58 1.453921590026439 1
0.3953999755859375 1.0 0.0 0.158 0.581 1.4237348462643726 1
0.39545 1.0 0.0 0.158 0.581 1.3987094298884677 1
0.3955 1.0 0.0 0.158 0.581 1.378567120681553 1
0.39555 1.0 0.0 0.158 0.581 1.3646934200801402 1
0.3956 1.0 0.0 0.158 0.581 1.3522279172283331 1
0.39565 1.0 0.0 0.158 0.581 1.3403903264564931 1
0.3957 1.0 0.0 0.158 0.582 1.325267703649232 1
0.39575 1.0 0.0 0.158 0.582 1.3051813388798394 1
0.3958000244140625 1.0 0.0 0.158 0.582 1.2788829866165128 1
0.39585 1.0 0.0 0.158 0.582 1.2475103947182755 1
0.3959 1.0 0.0 0.158 0.582 1.2064971604183041 1
0.39595 1.0 0.0 0.158 0.582 1.158277704199678 1
0.396 1.0 0.0 0.158 0.582 1.0993892365334719 1
0.39605 1.0 0.0 0.158 0.583 1.0336102121901036 1
0.3961 1.0 0.0 0.158 0.583 0.9601364691562035 1
0.39615 1.0 0.0 0.158 0.583 0.8829044602753862 1
0.3961999755859375 1.0 0.0 0.158 0.583 0.8034429338576032 1
0.39625 1.0 0.0 0.158 0.583 0.7208647415200499 1
0.3963 1.0 0.0 0.158 0.583 0.6374975701715087 1
0.39635 1.0 0.0 0.158 0.5834999999999986 0.553815516801452 1
0.3964 1.0 0.0 0.158 0.584 0.4711190476962897 1
0.39645 1.0 0.0 0.158 0.584 0.3931498513916367 1
0.3965 1.0 1.0 0.158 0.584 0.3205851674924103 1
0.39655 1.0 0.0 0.158 0.584 0.25778466381943277 1
0.3966000244140625 0.9999001220703125 0.9987792968753042 0.158 0.584 0.205202474254701 1
0.39665 1.0 0.0 0.158 0.584 0.1630983054322079 1
0.3967 1.0 0.0 0.158 0.585 0.13246970503337618 1
0.39675 1.0 0.0 0.158 0.585 0.11361966966590917 1
0.3968 1.0 0.0 0.157 0.585 0.10717281518463798 1
0.39685 1.0 0.0 0.157 0.585 0.11333338491758296 1
0.3969 1.0 0.0 0.157 0.585 0.13256793498504066 1
0.39695 1.0 0.0 0.157 0.585 0.1649359288093791 1
0.3969999755859375 1.0 0.0 0.157 0.585 0.2107995026565866 1
0.39705 0.99995 0.5 0.157 0.586 0.2702656280257792 1
0.3971 1.0 0.0 0.157 0.586 0.34148689189749176 1
0.39715 1.0 0.0 0.157 0.586 0.4217963584480819 1
0.3972 1.0 0.0 0.157 0.586 0.5099669482470434 1
0.39725 0.9998 1.0 0.157 0.586 0.6031863681634532 1
0.3973 1.0 0.0 0.157 0.586 0.6989897756771934 1
0.39735 0.9999499999999999 0.0 0.157 0.5864999999999986 0.7947995539572834 1
0.3974000244140625 0.9999001220703128 1.0 0.157 0.587 0.8890902963487624 1
0.39745 1.0 0.0 0.157 0.587 0.977391923695688 1
0.3975 0.9998 1.0 0.157 0.587 1.0574069925496843 1
0.39755 1.0 0.0 0.157 0.587 1.1279782603483637 1
0.3976 1.0 0.0 0.157 0.587 1.188987950140191 1
0.39765 1.0 0.0 0.157 0.587 1.2386148271023196 1
0.3977 1.0 0.0 0.157 0.588 1.2778208349895221 1
0.39775 1.0 0.0 0.157 0.588 1.307673082022283 1
0.3977999755859375 1.0 0.0 0.157 0.588 1.3277577182771108 1
0.39785 1.0 0.0 0.157 0.588 1.3361939892655723 1
0.3979 1.0 0.0 0.157 0.588 1.3356796325283458 1
0.39795 1.0 0.0 0.157 0.588 1.3237642924763329 1
0.398 1.0 0.0 0.157 0.589 1.302597186409359 1
0.39805 1.0 0.0 0.157 0.589 1.2717369886919199 1
0.3981 1.0 0.0 0.157 0.589 1.2333119210434478 1
0.39815 1.0 0.0 0.157 0.589 1.1904308864722264 1
0.3982000244140625 1.0 0.0 0.157 0.589 1.1448764186721447 1
0.39825 1.0 0.49999999999999994 0.157 0.589 1.0986170304103644 1
0.3983 1.0 0.0 0.157 0.589 1.054683190680585 1
0.39835 1.0 0.0 0.157 0.59 1.0165756089404772 1
0.3984 1.0 0.0 0.157 0.59 0.9853135521407154 1
0.39845 0.9999499999999999 1.0 0.157 0.59 0.9629330103652414 1
0.3985 1.0 1.0 0.157 0.59 0.952328780343488 1
0.39855 1.0 0.0 0.157 0.59 0.9530403902806852 1
0.3985999755859375 1.0 0.0 0.157 0.59 0.9629951050097488 1
0.39865 1.0 0.0 0.157 0.5905 0.9776622544996385 1
0.3987 1.0 0.0 0.157 0.591 0.9937989385653136 1
0.39875 0.99995 0.0 0.157 0.591 1.0097792504822576 1
0.3988 1.0 0.0 0.157 0.591 1.0205461962589712 1
0.39885 0.99995 0.49999999999999994 0.157 0.591 1.0264963450306057 1
0.3989 1.0 0.0 0.157 0.591 1.0230874971428086 1
0.39895 1.0 0.0 0.157 0.591 1.011418022239177 1
0.3990000244140625 1.0 0.9987792968753042 0.156 0.592 0.9872177486782707 1
0.39905 1.0 0.0 0.156 0.592 0.9521289518368163 1
0.3991 1.0 0.0 0.156 0.592 0.9075036530320186 1
0.39915 1.0 0.0 0.156 0.592 0.8592989845303218 1
0.3992 1.0 0.0 0.156 0.592 0.8079442126525161 1
0.39925 1.0 0.0 0.156 0.592 0.7564128974229724 1
0.3993 0.9999 1.0 0.156 0.593 0.7076244001983576 1
0.39935 1.0 0.0 0.156 0.593 0.6640670745986337 1
0.3993999755859375 1.0 0.0 0.156 0.593 0.6284980889087103 1
0.39945 1.0 0.0 0.156 0.593 0.6034621243025312 1
0.3995 1.0 0.0 0.156 0.593 0.5927065212308179 1
0.39955 0.99995 0.49999999999999994 0.156 0.593 0.5988436672815601 1
