# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference populations and intensities from the O2 population model for lines
# with HITRAN2020 data (intensities consistent with pmd_reflineint_mol.dat)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020)
# ID: 13 characters describing upper and lower states (HITRAN2020)
#     (see pmd_reflineint_mol.dat for details)
# isot: isotopologue (1616 or 1618)
# eli: electronic upper state (a or b)
# vi: vibrational level of upper state
# Ni: rotational level of upper state
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# gi: statistical weight (HITRAN2020)
# y: natural logarithm of population (exp(y) in Rs)
# I: reference intensity in R (based on product of exp(y), Aij, and gi)
# 
# References:
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# 
      lam             ID  isot   eli  vi  Ni         Ei        Aij   gi         y           I 
 0.771838  O2bX11PQ1304d  1616     b   1   4  14554.199  1.823e-02    9    0.3365   2.297e-01 
 0.771893  O2bX00NO1316q  1616     b   0  16  13500.028  6.879e-08   33    4.4553   1.954e-04 
 0.771938  O2bX00PQ1336d  1616     b   0  36  14965.614  2.140e-02   73   -3.1603   6.626e-02 
 0.771958  O2bX11PP1204d  1616     b   1   4  14554.199  2.327e-02    9    0.3365   2.932e-01 
 0.772038  O2bX00PP1236d  1616     b   0  36  14965.615  2.215e-02   73   -3.1603   6.858e-02 
 0.772243  O2bX11PQ1306d  1616     b   1   6  14584.397  1.796e-02   13    0.1374   2.679e-01 
 0.772361  O2bX11PP1206d  1616     b   1   6  14584.397  2.145e-02   13    0.1374   3.199e-01 
 0.772672  O2bX11PQ1308d  1616     b   1   8  14625.568  1.781e-02   17   -0.1230   2.677e-01 
 0.772701  O2bX00PQ1338d  1616     b   0  38  15172.032  2.131e-02   77   -3.3175   5.947e-02 
 0.772788  O2bX11PP1208d  1616     b   1   8  14625.568  2.047e-02   17   -0.1230   3.077e-01 
 0.772801  O2bX00PP1238d  1616     b   0  38  15172.032  2.203e-02   77   -3.3175   6.148e-02 
 0.773111  O2bX00NO1318q  1616     b   0  18  13597.185  6.690e-08   37    3.7100   1.011e-04 
 0.773123  O2bX11PQ1310d  1616     b   1  10  14677.703  1.770e-02   21   -0.4303   2.417e-01 
 0.773238  O2bX11PP1210d  1616     b   1  10  14677.703  1.985e-02   21   -0.4303   2.711e-01 
 0.773489  O2bX00PQ1340d  1616     b   0  40  15389.196  2.123e-02   81   -3.4666   5.369e-02 
 0.773588  O2bX00PP1240d  1616     b   0  40  15389.196  2.191e-02   81   -3.4666   5.541e-02 
 0.773599  O2bX11PQ1312d  1616     b   1  12  14740.793  1.762e-02   25   -0.7613   2.057e-01 
 0.773713  O2bX11PP1212d  1616     b   1  12  14740.793  1.942e-02   25   -0.7613   2.267e-01 
 0.774098  O2bX11PQ1314d  1616     b   1  14  14814.827  1.755e-02   29   -1.0836   1.722e-01 
 0.774211  O2bX11PP1214d  1616     b   1  14  14814.827  1.909e-02   29   -1.0836   1.873e-01 
 0.774302  O2bX00PQ1342d  1616     b   0  42  15617.066  2.115e-02   85   -3.6190   4.820e-02 
 0.774355  O2bX00NO1320q  1616     b   0  20  13705.383  6.566e-08   41    2.8815   4.803e-05 
 0.774400  O2bX00PP1242d  1616     b   0  42  15617.066  2.179e-02   85   -3.6190   4.965e-02 
 0.774621  O2bX11PQ1316d  1616     b   1  16  14899.789  1.748e-02   33   -1.3613   1.479e-01 
 0.774733  O2bX11PP1216d  1616     b   1  16  14899.789  1.884e-02   33   -1.3613   1.594e-01 
 0.775141  O2bX00PQ1344d  1616     b   0  44  15855.598  2.107e-02   89   -3.7776   4.290e-02 
 0.775168  O2bX11PQ1318d  1616     b   1  18  14995.664  1.743e-02   37   -1.5700   1.342e-01 
 0.775238  O2bX00PP1244d  1616     b   0  44  15855.598  2.167e-02   89   -3.7776   4.412e-02 
 0.775279  O2bX11PP1218d  1616     b   1  18  14995.664  1.863e-02   37   -1.5700   1.434e-01 
 0.775623  O2bX00NO1322q  1616     b   0  22  13824.603  6.429e-08   45    1.9724   2.080e-05 
 0.775740  O2bX11PQ1320d  1616     b   1  20  15102.434  1.737e-02   41   -1.7088   1.290e-01 
 0.775850  O2bX11PP1220d  1616     b   1  20  15102.434  1.845e-02   41   -1.7088   1.370e-01 
 0.776336  O2bX11PQ1322d  1616     b   1  22  15220.079  1.732e-02   45   -1.7960   1.294e-01 
 0.776445  O2bX11PP1222d  1616     b   1  22  15220.079  1.830e-02   45   -1.7960   1.367e-01 
 0.776917  O2bX00NO1324q  1616     b   0  24  13954.822  6.417e-08   49    0.9900   8.462e-06 
 0.776957  O2bX11PQ1324d  1616     b   1  24  15348.575  1.726e-02   49   -1.8533   1.325e-01 
 0.777065  O2bX11PP1224d  1616     b   1  24  15348.575  1.816e-02   49   -1.8533   1.395e-01 
 0.777603  O2bX11PQ1326d  1616     b   1  26  15487.900  1.721e-02   53   -1.8970   1.368e-01 
 0.777710  O2bX11PP1226d  1616     b   1  26  15487.900  1.804e-02   53   -1.8970   1.434e-01 
 0.778236  O2bX00NO1326q  1616     b   0  26  14096.016  6.312e-08   53   -0.0452   3.197e-06 
 0.778274  O2bX11PQ1328d  1616     b   1  28  15638.025  1.715e-02   57   -1.9361   1.410e-01 
 0.778381  O2bX11PP1228d  1616     b   1  28  15638.025  1.792e-02   57   -1.9361   1.474e-01 
 0.860872  O2bX01RQ1124d  1616     b   0  24  13954.822  1.160e-03   49    0.9900   1.530e-01 
 0.861034  O2bX01RR1224d  1616     b   0  24  13954.822  1.098e-03   49    0.9900   1.448e-01 
 0.861073  O2bX01RQ1122d  1616     b   0  22  13824.603  1.159e-03   45    1.9724   3.749e-01 
 0.861233  O2bX01RR1222d  1616     b   0  22  13824.603  1.091e-03   45    1.9724   3.529e-01 
 0.861294  O2bX01RQ1120d  1616     b   0  20  13705.383  1.158e-03   41    2.8815   8.471e-01 
 0.861453  O2bX01RR1220d  1616     b   0  20  13705.383  1.084e-03   41    2.8815   7.929e-01 
 0.861535  O2bX01RQ1118d  1616     b   0  18  13597.185  1.157e-03   37    3.7100   1.749e+00 
 0.861692  O2bX01RR1218d  1616     b   0  18  13597.185  1.075e-03   37    3.7100   1.625e+00 
 0.861795  O2bX01RQ1116d  1616     b   0  16  13500.028  1.155e-03   33    4.4553   3.281e+00 
 0.861952  O2bX01RR1216d  1616     b   0  16  13500.028  1.063e-03   33    4.4553   3.020e+00 
 0.862075  O2bX01RQ1114d  1616     b   0  14  13413.931  1.154e-03   29    5.1162   5.579e+00 
 0.862230  O2bX01RR1214d  1616     b   0  14  13413.931  1.049e-03   29    5.1162   5.071e+00 
 0.862374  O2bX01RQ1112d  1616     b   0  12  13338.910  1.151e-03   25    5.6924   8.535e+00 
 0.862528  O2bX01RR1212d  1616     b   0  12  13338.910  1.029e-03   25    5.6924   7.630e+00 
 0.862692  O2bX01RQ1110d  1616     b   0  10  13274.978  1.147e-03   21    6.1835   1.167e+01 
 0.862845  O2bX01RR1210d  1616     b   0  10  13274.978  1.002e-03   21    6.1835   1.020e+01 
 0.863030  O2bX01RQ1108d  1616     b   0   8  13222.148  1.142e-03   17    6.5893   1.412e+01 
 0.863181  O2bX01RR1208d  1616     b   0   8  13222.148  9.632e-04   17    6.5893   1.191e+01 
 0.863387  O2bX01RQ1106d  1616     b   0   6  13180.429  1.134e-03   13    6.9098   1.477e+01 
 0.863536  O2bX01RR1206d  1616     b   0   6  13180.429  8.996e-04   13    6.9098   1.172e+01 
 0.863763  O2bX01RQ1104d  1616     b   0   4  13149.829  1.118e-03    9    7.1449   1.276e+01 
 0.863909  O2bX01RR1204d  1616     b   0   4  13149.829  7.795e-04    9    7.1449   8.893e+00 
 0.864161  O2bX01RQ1102d  1616     b   0   2  13130.353  1.075e-03    5    7.2945   7.913e+00 
 0.864302  O2bX01RR1202d  1616     b   0   2  13130.353  4.678e-04    5    7.2945   3.444e+00 
 0.864926  O2bX01PP1200d  1616     b   0   0  13122.006  4.677e-03    1    7.3587   7.342e+00 
 0.865209  O2bX01PQ1302d  1616     b   0   2  13130.353  1.264e-03    5    7.2945   9.305e+00 
 0.865365  O2bX01PP1202d  1616     b   0   2  13130.353  1.871e-03    5    7.2945   1.377e+01 
 0.865672  O2bX01PQ1304d  1616     b   0   4  13149.829  1.221e-03    9    7.1449   1.393e+01 
 0.865823  O2bX01PP1204d  1616     b   0   4  13149.829  1.560e-03    9    7.1449   1.780e+01 
 0.866152  O2bX01PQ1306d  1616     b   0   6  13180.429  1.205e-03   13    6.9098   1.570e+01 
 0.866300  O2bX01PP1206d  1616     b   0   6  13180.429  1.439e-03   13    6.9098   1.875e+01 
 0.866650  O2bX01PQ1308d  1616     b   0   8  13222.148  1.197e-03   17    6.5893   1.480e+01 
 0.866796  O2bX01PP1208d  1616     b   0   8  13222.148  1.376e-03   17    6.5893   1.701e+01 
 0.867166  O2bX01PQ1310d  1616     b   0  10  13274.978  1.191e-03   21    6.1835   1.212e+01 
 0.867310  O2bX01PP1210d  1616     b   0  10  13274.978  1.336e-03   21    6.1835   1.360e+01 
 0.867700  O2bX01PQ1312d  1616     b   0  12  13338.910  1.188e-03   25    5.6924   8.809e+00 
 0.867844  O2bX01PP1212d  1616     b   0  12  13338.910  1.310e-03   25    5.6924   9.714e+00 
 0.868254  O2bX01PQ1314d  1616     b   0  14  13413.931  1.186e-03   29    5.1162   5.734e+00 
 0.868396  O2bX01PP1214d  1616     b   0  14  13413.931  1.290e-03   29    5.1162   6.237e+00 
 0.868827  O2bX01PQ1316d  1616     b   0  16  13500.028  1.183e-03   33    4.4553   3.360e+00 
 0.868967  O2bX01PP1216d  1616     b   0  16  13500.028  1.276e-03   33    4.4553   3.625e+00 
 0.869418  O2bX01PQ1318d  1616     b   0  18  13597.185  1.182e-03   37    3.7100   1.787e+00 
 0.869558  O2bX01PP1218d  1616     b   0  18  13597.185  1.264e-03   37    3.7100   1.911e+00 
 0.870030  O2bX01PQ1320d  1616     b   0  20  13705.383  1.181e-03   41    2.8815   8.639e-01 
 0.870168  O2bX01PP1220d  1616     b   0  20  13705.383  1.255e-03   41    2.8815   9.180e-01 
 0.870660  O2bX01PQ1322d  1616     b   0  22  13824.603  1.180e-03   45    1.9724   3.817e-01 
 0.870797  O2bX01PP1222d  1616     b   0  22  13824.603  1.248e-03   45    1.9724   4.037e-01 
 1.050016  O2aX10SR1137d  1616     a   1  37  11326.254  1.591e-07   75   -9.8457   6.321e-10 
 1.050647  O2aX10SR1135d  1616     a   1  35  11123.743  1.593e-07   71   -8.3365   2.710e-09 
 1.051317  O2aX10SR1133d  1616     a   1  33  10932.127  1.596e-07   67   -6.9086   1.068e-08 
 1.052026  O2aX10SR1131d  1616     a   1  31  10751.441  1.600e-07   63   -5.5621   3.872e-08 
 1.052773  O2aX10SR1129d  1616     a   1  29  10581.716  1.604e-07   59   -4.2972   1.288e-07 
 1.053558  O2aX10SR1127d  1616     a   1  27  10422.983  1.609e-07   55   -3.1143   3.930e-07 
 1.054381  O2aX10SR1125d  1616     a   1  25  10275.270  1.615e-07   51   -2.0135   1.100e-06 
 1.055242  O2aX10SR1123d  1616     a   1  23  10138.602  1.623e-07   47   -0.9951   2.820e-06 
 1.056140  O2aX10SR1121d  1616     a   1  21  10013.004  1.633e-07   43   -0.0591   6.619e-06 
 1.057076  O2aX10SR1119d  1616     a   1  19   9898.498  1.646e-07   39    0.7942   1.420e-05 
 1.058049  O2aX10SR1117d  1616     a   1  17   9795.105  1.662e-07   35    1.5648   2.781e-05 
 1.059059  O2aX10SR1115d  1616     a   1  15   9702.841  1.685e-07   31    2.2523   4.967e-05 
 1.060107  O2aX10SR1113d  1616     a   1  13   9621.725  1.713e-07   27    2.8568   8.050e-05 
 1.061191  O2aX10SR1111d  1616     a   1  11   9551.769  1.755e-07   23    3.3781   1.183e-04 
 1.061453  O2aX10RQ1136d  1616     a   1  36  11223.639  2.879e-07   73   -9.0810   2.392e-09 
 1.061459  O2aX10RQ1138d  1616     a   1  38  11431.585  2.880e-07   77  -10.6306   5.359e-10 
 1.061484  O2aX10RQ1134d  1616     a   1  34  11026.571  2.877e-07   69   -7.6124   9.812e-09 
 1.061553  O2aX10RQ1132d  1616     a   1  32  10840.416  2.875e-07   65   -6.2251   3.698e-08 
 1.061657  O2aX10RQ1130d  1616     a   1  30  10665.206  2.872e-07   61   -4.9194   1.279e-07 
 1.061710  O2aX10RR1236d  1616     a   1  36  11223.639  3.100e-07   73   -9.0810   2.576e-09 
 1.061718  O2aX10RR1238d  1616     a   1  38  11431.585  3.089e-07   77  -10.6306   5.748e-10 
 1.061740  O2aX10RR1234d  1616     a   1  34  11026.571  3.111e-07   69   -7.6124   1.061e-08 
 1.061799  O2aX10RQ1128d  1616     a   1  28  10500.974  2.869e-07   57   -3.6955   4.061e-07 
 1.061806  O2aX10RR1232d  1616     a   1  32  10840.416  3.125e-07   65   -6.2251   4.020e-08 
 1.061909  O2aX10RR1230d  1616     a   1  30  10665.206  3.139e-07   61   -4.9194   1.398e-07 
 1.061976  O2aX10RQ1126d  1616     a   1  26  10347.747  2.865e-07   53   -2.5536   1.181e-06 
 1.062048  O2aX10RR1228d  1616     a   1  28  10500.974  3.155e-07   57   -3.6955   4.466e-07 
 1.062189  O2aX10RQ1124d  1616     a   1  24  10205.554  2.859e-07   49   -1.4940   3.145e-06 
 1.062223  O2aX10RR1226d  1616     a   1  26  10347.747  3.173e-07   53   -2.5536   1.308e-06 
 1.062313  O2aX10SR1109d  1616     a   1   9   9492.986  1.817e-07   19    3.8162   1.568e-04 
 1.062435  O2aX10RR1224d  1616     a   1  24  10205.554  3.195e-07   49   -1.4940   3.514e-06 
 1.062438  O2aX10RQ1122d  1616     a   1  22  10074.418  2.853e-07   45   -0.5167   7.658e-06 
 1.062681  O2aX10RR1222d  1616     a   1  22  10074.418  3.221e-07   45   -0.5167   8.645e-06 
 1.062722  O2aX10RQ1120d  1616     a   1  20   9954.363  2.847e-07   41    0.3779   1.703e-05 
 1.062964  O2aX10RR1220d  1616     a   1  20   9954.364  3.253e-07   41    0.3779   1.946e-05 
 1.063042  O2aX10RQ1118d  1616     a   1  18   9845.411  2.838e-07   37    1.1899   3.451e-05 
 1.063281  O2aX10RR1218d  1616     a   1  18   9845.411  3.291e-07   37    1.1899   4.002e-05 
 1.063396  O2aX10RQ1116d  1616     a   1  16   9747.581  2.827e-07   33    1.9189   6.356e-05 
 1.063472  O2aX10SR1107d  1616     a   1   7   9445.387  1.916e-07   15    4.1709   1.862e-04 
 1.063634  O2aX10RR1216d  1616     a   1  16   9747.581  3.339e-07   33    1.9189   7.508e-05 
 1.063786  O2aX10RQ1114d  1616     a   1  14   9660.889  2.814e-07   29    2.5650   1.061e-04 
 1.064022  O2aX10RR1214d  1616     a   1  14   9660.889  3.403e-07   29    2.5650   1.283e-04 
 1.064210  O2aX10RQ1112d  1616     a   1  12   9585.351  2.795e-07   25    3.1279   1.595e-04 
 1.064444  O2aX10RR1212d  1616     a   1  12   9585.351  3.487e-07   25    3.1279   1.990e-04 
 1.064669  O2aX10SR1105d  1616     a   1   5   9408.980  2.096e-07   11    4.4422   1.959e-04 
 1.064670  O2aX10RQ1110d  1616     a   1  10   9520.980  2.767e-07   21    3.6076   2.143e-04 
 1.064901  O2aX10RR1210d  1616     a   1  10   9520.980  3.610e-07   21    3.6076   2.796e-04 
 1.065164  O2aX10RQ1108d  1616     a   1   8   9467.788  2.724e-07   17    4.0040   2.538e-04 
 1.065393  O2aX10RR1208d  1616     a   1   8   9467.788  3.795e-07   17    4.0040   3.536e-04 
 1.065694  O2aX10RQ1106d  1616     a   1   6   9425.784  2.644e-07   13    4.3170   2.577e-04 
 1.065906  O2aX10SR1103d  1616     a   1   3   9383.770  2.506e-07    7    4.6301   1.798e-04 
 1.065919  O2aX10RR1206d  1616     a   1   6   9425.784  4.111e-07   13    4.3170   4.006e-04 
 1.066259  O2aX10RQ1104d  1616     a   1   4   9394.975  2.460e-07    9    4.5466   2.088e-04 
 1.066480  O2aX10RR1204d  1616     a   1   4   9394.975  4.763e-07    9    4.5466   4.043e-04 
 1.066862  O2aX10RQ1102d  1616     a   1   2   9375.367  1.750e-07    5    4.6927   9.551e-05 
 1.067076  O2aX10RR1202d  1616     a   1   2   9375.367  6.849e-07    5    4.6927   3.738e-04 
 1.067519  O2aX10QR1303d  1616     a   1   3   9383.771  2.933e-07    7    4.6301   2.105e-04 
 1.067534  O2aX10QP1103d  1616     a   1   3   9383.770  5.837e-08    7    4.6301   4.189e-05 
 1.067603  O2aX10QR1305d  1616     a   1   5   9408.980  2.272e-07   11    4.4422   2.123e-04 
 1.067606  O2aX10QP1105d  1616     a   1   5   9408.980  8.370e-08   11    4.4422   7.823e-05 
 1.067712  O2aX10QP1107d  1616     a   1   7   9445.387  9.737e-08   15    4.1709   9.461e-05 
 1.067717  O2aX10QR1307d  1616     a   1   7   9445.387  2.012e-07   15    4.1709   1.955e-04 
 1.067756  O2aX10QQ1203d  1616     a   1   3   9383.771  4.747e-07    7    4.6301   3.407e-04 
 1.067832  O2aX10QQ1205d  1616     a   1   5   9408.980  5.316e-07   11    4.4422   4.968e-04 
 1.067853  O2aX10QP1109d  1616     a   1   9   9492.986  1.059e-07   19    3.8162   9.141e-05 
 1.067863  O2aX10QR1309d  1616     a   1   9   9492.986  1.874e-07   19    3.8162   1.618e-04 
 1.067942  O2aX10QQ1207d  1616     a   1   7   9445.387  5.490e-07   15    4.1709   5.334e-04 
 1.068027  O2aX10QP1111d  1616     a   1  11   9551.769  1.116e-07   23    3.3781   7.525e-05 
 1.068043  O2aX10QR1311d  1616     a   1  11   9551.769  1.788e-07   23    3.3781   1.206e-04 
 1.068085  O2aX10QQ1209d  1616     a   1   9   9492.986  5.564e-07   19    3.8162   4.803e-04 
 1.068236  O2aX10QP1113d  1616     a   1  13   9621.725  1.158e-07   27    2.8568   5.442e-05 
 1.068257  O2aX10QR1313d  1616     a   1  13   9621.725  1.729e-07   27    2.8568   8.126e-05 
 1.068263  O2aX10QQ1211d  1616     a   1  11   9551.769  5.602e-07   23    3.3781   3.777e-04 
 1.068474  O2aX10QQ1213d  1616     a   1  13   9621.725  5.622e-07   27    2.8568   2.642e-04 
 1.068477  O2aX10PQ1302d  1616     a   1   2   9375.367  2.047e-07    5    4.6927   1.117e-04 
 1.068480  O2aX10QP1115d  1616     a   1  15   9702.841  1.189e-07   31    2.2523   3.505e-05 
 1.068505  O2aX10QR1315d  1616     a   1  15   9702.841  1.685e-07   31    2.2523   4.967e-05 
 1.068715  O2aX10PP1202d  1616     a   1   2   9375.367  7.575e-08    5    4.6927   4.134e-05 
 1.068720  O2aX10QQ1215d  1616     a   1  15   9702.841  5.634e-07   31    2.2523   1.661e-04 
 1.068757  O2aX10QP1117d  1616     a   1  17   9795.105  1.213e-07   35    1.5648   2.030e-05 
 1.068787  O2aX10QR1317d  1616     a   1  17   9795.105  1.652e-07   35    1.5648   2.765e-05 
 1.068999  O2aX10QQ1217d  1616     a   1  17   9795.105  5.637e-07   35    1.5648   9.434e-05 
 1.069069  O2aX10QP1119d  1616     a   1  19   9898.498  1.232e-07   39    0.7942   1.063e-05 
 1.069103  O2aX10QR1319d  1616     a   1  19   9898.498  1.625e-07   39    0.7942   1.402e-05 
 1.069201  O2aX10PQ1304d  1616     a   1   4   9394.975  2.666e-07    9    4.5466   2.263e-04 
 1.069314  O2aX10QQ1219d  1616     a   1  19   9898.498  5.640e-07   39    0.7942   4.867e-05 
 1.069416  O2aX10QP1121d  1616     a   1  21  10013.004  1.247e-07   43   -0.0591   5.055e-06 
 1.069431  O2aX10PP1204d  1616     a   1   4   9394.975  1.512e-07    9    4.5466   1.283e-04 
 1.069454  O2aX10QR1321d  1616     a   1  21  10013.004  1.604e-07   43   -0.0591   6.502e-06 
 1.069662  O2aX10QQ1221d  1616     a   1  21  10013.004  5.641e-07   43   -0.0591   2.286e-05 
 1.069797  O2aX10QP1123d  1616     a   1  23  10138.602  1.260e-07   47   -0.9951   2.189e-06 
 1.069839  O2aX10QR1323d  1616     a   1  23  10138.602  1.586e-07   47   -0.9951   2.756e-06 
 1.069956  O2aX10PQ1306d  1616     a   1   6   9425.784  2.778e-07   13    4.3170   2.707e-04 
 1.070046  O2aX10QQ1223d  1616     a   1  23  10138.602  5.639e-07   47   -0.9951   9.798e-06 
 1.070182  O2aX10PP1206d  1616     a   1   6   9425.784  1.866e-07   13    4.3170   1.818e-04 
 1.070213  O2aX10QP1125d  1616     a   1  25  10275.270  1.270e-07   51   -2.0135   8.648e-07 
 1.070260  O2aX10QR1325d  1616     a   1  25  10275.270  1.570e-07   51   -2.0135   1.069e-06 
 1.070465  O2aX10QQ1225d  1616     a   1  25  10275.270  5.634e-07   51   -2.0135   3.836e-06 
 1.070484  O2aX10OP1303d  1616     a   1   3   9383.770  6.324e-08    7    4.6301   4.539e-05 
 1.070665  O2aX10QP1127d  1616     a   1  27  10422.983  1.279e-07   55   -3.1143   3.124e-07 
 1.070715  O2aX10QR1327d  1616     a   1  27  10422.983  1.556e-07   55   -3.1143   3.800e-07 
 1.070745  O2aX10PQ1308d  1616     a   1   8   9467.788  2.810e-07   17    4.0040   2.619e-04 
 1.070918  O2aX10QQ1227d  1616     a   1  27  10422.983  5.630e-07   55   -3.1143   1.375e-06 
 1.070968  O2aX10PP1208d  1616     a   1   8   9467.788  2.065e-07   17    4.0040   1.924e-04 
 1.071152  O2aX10QP1129d  1616     a   1  29  10581.716  1.285e-07   59   -4.2972   1.032e-07 
 1.071207  O2aX10QR1329d  1616     a   1  29  10581.716  1.544e-07   59   -4.2972   1.239e-07 
 1.071408  O2aX10QQ1229d  1616     a   1  29  10581.716  5.625e-07   59   -4.2972   4.516e-07 
 1.071567  O2aX10PQ1310d  1616     a   1  10   9520.980  2.819e-07   21    3.6076   2.183e-04 
 1.071675  O2aX10QP1131d  1616     a   1  31  10751.441  1.291e-07   63   -5.5621   3.124e-08 
 1.071733  O2aX10QR1331d  1616     a   1  31  10751.441  1.533e-07   63   -5.5621   3.709e-08 
 1.071788  O2aX10PP1210d  1616     a   1  10   9520.980  2.194e-07   21    3.6076   1.699e-04 
 1.071883  O2aX10OP1305d  1616     a   1   5   9408.980  8.791e-08   11    4.4422   8.216e-05 
 1.071933  O2aX10QQ1231d  1616     a   1  31  10751.441  5.619e-07   63   -5.5621   1.360e-07 
 1.072234  O2aX10QP1133d  1616     a   1  33  10932.127  1.296e-07   67   -6.9086   8.676e-09 
 1.072296  O2aX10QR1333d  1616     a   1  33  10932.127  1.523e-07   67   -6.9086   1.020e-08 
 1.072424  O2aX10PQ1312d  1616     a   1  12   9585.351  2.819e-07   25    3.1279   1.609e-04 
 1.072494  O2aX10QQ1233d  1616     a   1  33  10932.127  5.610e-07   67   -6.9086   3.756e-08 
 1.072643  O2aX10PP1212d  1616     a   1  12   9585.351  2.283e-07   25    3.1279   1.303e-04 
 1.072829  O2aX10QP1135d  1616     a   1  35  11123.743  1.299e-07   71   -8.3365   2.210e-09 
 1.072896  O2aX10QR1335d  1616     a   1  35  11123.743  1.514e-07   71   -8.3365   2.576e-09 
 1.073092  O2aX10QQ1235d  1616     a   1  35  11123.743  5.602e-07   71   -8.3365   9.530e-09 
 1.073316  O2aX10PQ1314d  1616     a   1  14   9660.889  2.815e-07   29    2.5650   1.061e-04 
 1.073319  O2aX10OP1307d  1616     a   1   7   9445.387  1.004e-07   15    4.1709   9.755e-05 
 1.073533  O2aX10PP1214d  1616     a   1  14   9660.889  2.345e-07   29    2.5650   8.841e-05 
 1.073726  O2aX10QQ1237d  1616     a   1  37  11326.254  5.592e-07   75   -9.8457   2.222e-09 
 1.074243  O2aX10PQ1316d  1616     a   1  16   9747.581  2.810e-07   33    1.9189   6.318e-05 
 1.074397  O2aX10QQ1239d  1616     a   1  39  11539.625  5.584e-07   79  -11.4358   4.765e-10 
 1.074458  O2aX10PP1216d  1616     a   1  16   9747.581  2.391e-07   33    1.9189   5.376e-05 
 1.074791  O2aX10OP1309d  1616     a   1   9   9492.986  1.078e-07   19    3.8162   9.305e-05 
 1.075205  O2aX10PQ1318d  1616     a   1  18   9845.411  2.803e-07   37    1.1899   3.409e-05 
 1.075418  O2aX10PP1218d  1616     a   1  18   9845.411  2.427e-07   37    1.1899   2.951e-05 
 1.076203  O2aX10PQ1320d  1616     a   1  20   9954.364  2.796e-07   41    0.3779   1.673e-05 
 1.076300  O2aX10OP1311d  1616     a   1  11   9551.769  1.126e-07   23    3.3781   7.592e-05 
 1.076414  O2aX10PP1220d  1616     a   1  20   9954.363  2.454e-07   41    0.3779   1.468e-05 
 1.077236  O2aX10PQ1322d  1616     a   1  22  10074.418  2.786e-07   45   -0.5167   7.478e-06 
