# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference continuum components of PALACE (consistent with palace_cont.fits)
# based on X-shooter-related measurements (noll+24)
# 
# Column names:
# lam: vacuum wavelength in µm
# trans: atmospheric transmission for standard conditions at Cerro Paranal
#        (noll+12), PWV = 2.5 mm, and zenith
# fH2O: fraction of H2O with respect to optical depth (based on transmission
#       spectra with PWV = 1 and 5 mm)
# fcHO2: reference continuum flux in R/nm for variability class HO2
# fcFeO: reference continuum flux in R/nm for variability class FeO
# fcO2Ac: reference continuum flux in R/nm for variability class O2Ac
# isX: wavelength with X-shooter measurements (noll+24)? 1 = yes, 0 = no
# 
# References:
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# noll+24: https://doi.org/10.5194/acp-24-1143-2024
# 
     lam   trans   fH2O    fcHO2    fcFeO   fcO2Ac  isX 
 0.30842  0.4602  0.000    0.215    0.411    3.383    0 
 0.30844  0.4626  0.000    0.215    0.411    3.383    0 
 0.30846  0.4647  0.000    0.215    0.411    3.382    0 
 0.30848  0.4665  0.000    0.215    0.411    3.381    0 
 0.30850  0.4678  0.000    0.215    0.411    3.380    0 
 0.30852  0.4686  0.000    0.215    0.411    3.380    0 
 0.30854  0.4688  0.000    0.215    0.411    3.379    0 
 0.30856  0.4682  0.000    0.215    0.411    3.378    0 
 0.30858  0.4671  0.000    0.215    0.411    3.377    0 
 0.30860  0.4657  0.000    0.215    0.411    3.377    0 
 0.30862  0.4642  0.000    0.215    0.411    3.376    0 
 0.30864  0.4632  0.000    0.215    0.411    3.375    0 
 0.30866  0.4630  0.000    0.215    0.411    3.374    0 
 0.30868  0.4630  0.000    0.215    0.411    3.374    0 
 0.30870  0.4631  0.000    0.215    0.411    3.373    0 
 0.30872  0.4637  0.000    0.215    0.412    3.372    0 
 0.30874  0.4641  0.000    0.215    0.412    3.371    0 
 0.30876  0.4650  0.000    0.215    0.412    3.371    0 
 0.30878  0.4654  0.000    0.215    0.412    3.370    0 
 0.30880  0.4656  0.000    0.215    0.412    3.369    0 
 0.30882  0.4659  0.000    0.215    0.412    3.368    0 
 0.30884  0.4665  0.000    0.215    0.412    3.368    0 
 0.30886  0.4675  0.000    0.215    0.412    3.367    0 
 0.30888  0.4684  0.000    0.215    0.412    3.366    0 
 0.30890  0.4694  0.000    0.215    0.412    3.366    0 
 0.30892  0.4705  0.000    0.215    0.412    3.365    0 
 0.30894  0.4719  0.000    0.215    0.412    3.364    0 
 0.30896  0.4732  0.000    0.215    0.412    3.363    0 
 0.30898  0.4740  0.000    0.215    0.412    3.363    0 
 0.30900  0.4745  0.000    0.215    0.412    3.362    0 
 0.30902  0.4749  0.000    0.215    0.412    3.361    0 
 0.30904  0.4757  0.000    0.215    0.412    3.360    0 
 0.30906  0.4764  0.000    0.215    0.412    3.360    0 
 0.30908  0.4772  0.000    0.215    0.412    3.359    0 
 0.30910  0.4775  0.000    0.215    0.412    3.358    0 
 0.30912  0.4786  0.000    0.215    0.412    3.357    0 
 0.30914  0.4802  0.000    0.215    0.412    3.357    0 
 0.30916  0.4822  0.000    0.215    0.412    3.356    0 
 0.30918  0.4848  0.000    0.215    0.412    3.355    0 
 0.30920  0.4874  0.000    0.215    0.412    3.354    0 
 0.30922  0.4895  0.000    0.215    0.412    3.354    0 
 0.30924  0.4911  0.000    0.215    0.412    3.353    0 
 0.30926  0.4924  0.000    0.215    0.412    3.352    0 
 0.30928  0.4931  0.000    0.215    0.412    3.351    0 
 0.30930  0.4942  0.000    0.215    0.412    3.351    0 
 0.30932  0.4955  0.000    0.215    0.412    3.350    0 
 0.30934  0.4971  0.000    0.215    0.412    3.349    0 
 0.30936  0.4993  0.000    0.215    0.412    3.348    0 
 0.30938  0.5021  0.000    0.215    0.412    3.348    0 
 0.30940  0.5055  0.000    0.215    0.412    3.347    0 
 0.30942  0.5098  0.000    0.215    0.412    3.346    0 
 0.30944  0.5145  0.000    0.215    0.412    3.345    0 
 0.30946  0.5192  0.000    0.215    0.412    3.345    0 
 0.30948  0.5237  0.000    0.215    0.412    3.344    0 
 0.30950  0.5271  0.000    0.215    0.412    3.343    0 
 0.30952  0.5290  0.000    0.215    0.412    3.343    0 
 0.30954  0.5306  0.000    0.215    0.412    3.342    0 
 0.30956  0.5320  0.000    0.215    0.412    3.341    0 
 0.30958  0.5333  0.000    0.215    0.412    3.340    0 
 0.30960  0.5346  0.000    0.215    0.412    3.340    0 
 0.30962  0.5356  0.000    0.215    0.412    3.339    0 
 0.30964  0.5372  0.000    0.215    0.412    3.338    0 
 0.30966  0.5398  0.000    0.215    0.412    3.337    0 
 0.30968  0.5426  0.000    0.215    0.412    3.337    0 
 0.30970  0.5452  0.000    0.215    0.412    3.336    0 
 0.30972  0.5475  0.000    0.215    0.412    3.335    0 
 0.30974  0.5487  0.000    0.215    0.412    3.334    0 
 0.30976  0.5487  0.000    0.215    0.412    3.334    0 
 0.30978  0.5484  0.000    0.215    0.412    3.333    0 
 0.30980  0.5478  0.000    0.215    0.412    3.332    0 
 0.30982  0.5472  0.000    0.215    0.412    3.331    0 
 0.30984  0.5471  0.000    0.215    0.412    3.331    0 
 0.30986  0.5473  0.000    0.215    0.412    3.330    0 
 0.30988  0.5482  0.000    0.215    0.412    3.329    0 
 0.30990  0.5495  0.000    0.215    0.412    3.328    0 
 0.30992  0.5509  0.000    0.215    0.413    3.328    0 
 0.30994  0.5519  0.000    0.215    0.413    3.327    0 
 0.30996  0.5523  0.000    0.215    0.413    3.326    0 
 0.30998  0.5523  0.000    0.215    0.413    3.326    0 
 0.31000  0.5521  0.000    0.215    0.413    3.325    0 
 0.31002  0.5516  0.000    0.215    0.413    3.324    0 
 0.31004  0.5513  0.000    0.215    0.413    3.323    0 
 0.31006  0.5512  0.000    0.215    0.413    3.323    0 
 0.31008  0.5511  0.000    0.215    0.413    3.322    0 
 0.31010  0.5509  0.000    0.215    0.413    3.321    0 
 0.31012  0.5509  0.000    0.215    0.413    3.320    0 
 0.31014  0.5513  0.000    0.215    0.413    3.320    0 
 0.31016  0.5517  0.000    0.215    0.413    3.319    0 
 0.31018  0.5511  0.000    0.215    0.413    3.318    0 
 0.31020  0.5500  0.000    0.215    0.413    3.317    0 
 0.31022  0.5491  0.000    0.215    0.413    3.317    0 
 0.31024  0.5484  0.000    0.215    0.413    3.316    0 
 0.31026  0.5480  0.000    0.215    0.413    3.315    0 
 0.31028  0.5475  0.000    0.215    0.413    3.314    0 
 0.31030  0.5472  0.000    0.215    0.413    3.314    0 
 0.31032  0.5472  0.000    0.215    0.413    3.313    0 
 0.31034  0.5472  0.000    0.215    0.413    3.312    0 
 0.31036  0.5477  0.000    0.215    0.413    3.312    0 
 0.31038  0.5490  0.000    0.215    0.413    3.311    0 
 0.31040  0.5506  0.000    0.215    0.413    3.310    0 
 0.31042  0.5523  0.000    0.215    0.413    3.309    0 
 0.31044  0.5540  0.000    0.215    0.413    3.309    0 
 0.31046  0.5560  0.000    0.215    0.413    3.308    0 
 0.31048  0.5581  0.000    0.215    0.413    3.307    0 
 0.31050  0.5603  0.000    0.215    0.413    3.306    0 
 0.31052  0.5624  0.000    0.214    0.413    3.306    0 
 0.31054  0.5644  0.000    0.214    0.413    3.305    0 
 0.31056  0.5654  0.000    0.214    0.413    3.304    0 
 0.31058  0.5658  0.000    0.214    0.413    3.303    0 
 0.31060  0.5663  0.000    0.214    0.413    3.303    0 
 0.31062  0.5674  0.000    0.214    0.413    3.302    0 
 0.31064  0.5685  0.000    0.214    0.413    3.301    0 
 0.31066  0.5693  0.000    0.214    0.413    3.300    0 
 0.31068  0.5696  0.000    0.214    0.413    3.300    0 
 0.31070  0.5703  0.000    0.214    0.413    3.299    0 
 0.31072  0.5711  0.000    0.214    0.413    3.298    0 
 0.31074  0.5720  0.000    0.214    0.413    3.298    0 
 0.31076  0.5721  0.000    0.214    0.413    3.297    0 
 0.31078  0.5721  0.000    0.214    0.413    3.296    0 
 0.31080  0.5723  0.000    0.214    0.413    3.295    0 
 0.31082  0.5728  0.000    0.214    0.413    3.295    0 
 0.31084  0.5737  0.000    0.214    0.413    3.294    0 
 0.31086  0.5748  0.000    0.214    0.413    3.293    0 
 0.31088  0.5762  0.000    0.214    0.413    3.292    0 
 0.31090  0.5776  0.000    0.214    0.413    3.292    0 
 0.31092  0.5792  0.000    0.214    0.413    3.291    0 
 0.31094  0.5803  0.000    0.214    0.413    3.290    0 
 0.31096  0.5805  0.000    0.214    0.413    3.289    0 
 0.31098  0.5807  0.000    0.214    0.413    3.289    0 
 0.31100  0.5811  0.000    0.214    0.413    3.288    0 
 0.31102  0.5814  0.000    0.214    0.413    3.287    0 
 0.31104  0.5821  0.000    0.214    0.413    3.287    0 
 0.31106  0.5831  0.000    0.214    0.413    3.286    0 
 0.31108  0.5838  0.000    0.214    0.414    3.285    0 
 0.31110  0.5838  0.000    0.214    0.414    3.284    0 
 0.31112  0.5836  0.000    0.214    0.414    3.284    0 
 0.31114  0.5842  0.000    0.214    0.414    3.283    0 
 0.31116  0.5858  0.000    0.214    0.414    3.282    0 
 0.31118  0.5863  0.000    0.214    0.414    3.281    0 
 0.31120  0.5850  0.000    0.214    0.414    3.281    0 
 0.31122  0.5833  0.000    0.214    0.414    3.280    0 
 0.31124  0.5826  0.000    0.214    0.414    3.279    0 
 0.31126  0.5826  0.000    0.214    0.414    3.279    0 
 0.31128  0.5826  0.000    0.214    0.414    3.278    0 
 0.31130  0.5821  0.000    0.214    0.414    3.277    0 
 0.31132  0.5820  0.000    0.214    0.414    3.276    0 
 0.31134  0.5819  0.000    0.214    0.414    3.276    0 
 0.31136  0.5817  0.000    0.214    0.414    3.275    0 
 0.31138  0.5810  0.000    0.214    0.414    3.274    0 
 0.31140  0.5802  0.000    0.214    0.414    3.273    0 
 0.31142  0.5795  0.000    0.214    0.414    3.273    0 
 0.31144  0.5792  0.000    0.214    0.414    3.272    0 
 0.31146  0.5795  0.000    0.214    0.414    3.271    0 
 0.31148  0.5803  0.000    0.214    0.414    3.270    0 
 0.31150  0.5818  0.000    0.214    0.414    3.270    0 
 0.31152  0.5833  0.000    0.214    0.414    3.269    0 
 0.31154  0.5846  0.000    0.214    0.414    3.268    0 
 0.31156  0.5860  0.000    0.214    0.414    3.268    0 
 0.31158  0.5876  0.000    0.214    0.414    3.267    0 
 0.31160  0.5891  0.000    0.214    0.414    3.266    0 
 0.31162  0.5910  0.000    0.214    0.414    3.265    0 
 0.31164  0.5930  0.000    0.214    0.414    3.265    0 
 0.31166  0.5954  0.000    0.214    0.414    3.264    0 
 0.31168  0.5980  0.000    0.214    0.414    3.263    0 
 0.31170  0.6009  0.000    0.214    0.414    3.262    0 
 0.31172  0.6033  0.000    0.214    0.414    3.262    0 
 0.31174  0.6056  0.000    0.214    0.414    3.261    0 
 0.31176  0.6077  0.000    0.214    0.414    3.260    0 
 0.31178  0.6095  0.000    0.214    0.414    3.260    0 
 0.31180  0.6113  0.000    0.214    0.414    3.259    0 
 0.31182  0.6132  0.000    0.214    0.414    3.258    0 
 0.31184  0.6152  0.000    0.214    0.414    3.257    0 
 0.31186  0.6171  0.000    0.214    0.414    3.257    0 
 0.31188  0.6191  0.000    0.214    0.414    3.256    0 
 0.31190  0.6211  0.000    0.214    0.414    3.255    0 
 0.31192  0.6232  0.000    0.214    0.414    3.254    0 
 0.31194  0.6255  0.000    0.214    0.414    3.254    0 
 0.31196  0.6274  0.000    0.214    0.414    3.253    0 
 0.31198  0.6289  0.000    0.214    0.414    3.252    0 
 0.31200  0.6300  0.000    0.214    0.414    3.252    0 
 0.31202  0.6311  0.000    0.214    0.414    3.251    0 
 0.31204  0.6318  0.000    0.214    0.414    3.250    0 
 0.31206  0.6330  0.000    0.214    0.414    3.249    0 
 0.31208  0.6346  0.000    0.214    0.414    3.249    0 
 0.31210  0.6361  0.000    0.214    0.414    3.248    0 
 0.31212  0.6373  0.000    0.214    0.414    3.247    0 
 0.31214  0.6384  0.000    0.214    0.414    3.246    0 
 0.31216  0.6390  0.000    0.214    0.414    3.246    0 
 0.31218  0.6395  0.000    0.214    0.414    3.245    0 
 0.31220  0.6400  0.000    0.214    0.415    3.244    0 
 0.31222  0.6406  0.000    0.214    0.415    3.244    0 
 0.31224  0.6412  0.000    0.214    0.415    3.243    0 
 0.31226  0.6419  0.000    0.214    0.415    3.242    0 
 0.31228  0.6428  0.000    0.214    0.415    3.241    0 
 0.31230  0.6435  0.000    0.214    0.415    3.241    0 
 0.31232  0.6446  0.000    0.214    0.415    3.240    0 
 0.31234  0.6457  0.000    0.214    0.415    3.239    0 
 0.31236  0.6468  0.000    0.214    0.415    3.239    0 
 0.31238  0.6480  0.000    0.214    0.415    3.238    0 
 0.31240  0.6496  0.000    0.214    0.415    3.237    0 
 0.31242  0.6514  0.000    0.214    0.415    3.236    0 
 0.31244  0.6533  0.000    0.214    0.415    3.236    0 
 0.31246  0.6550  0.000    0.214    0.415    3.235    0 
 0.31248  0.6568  0.000    0.214    0.415    3.234    0 
 0.31250  0.6587  0.000    0.214    0.415    3.233    0 
 0.31252  0.6607  0.000    0.214    0.415    3.233    0 
 0.31254  0.6623  0.000    0.214    0.415    3.232    0 
 0.31256  0.6633  0.000    0.214    0.415    3.231    0 
 0.31258  0.6640  0.000    0.214    0.415    3.231    0 
 0.31260  0.6644  0.000    0.214    0.415    3.230    0 
 0.31262  0.6647  0.000    0.214    0.415    3.229    0 
 0.31264  0.6650  0.000    0.214    0.415    3.228    0 
 0.31266  0.6658  0.000    0.214    0.415    3.228    0 
 0.31268  0.6666  0.000    0.214    0.415    3.227    0 
 0.31270  0.6676  0.000    0.214    0.415    3.226    0 
 0.31272  0.6685  0.000    0.214    0.415    3.226    0 
 0.31274  0.6694  0.000    0.214    0.415    3.225    0 
 0.31276  0.6702  0.000    0.214    0.415    3.224    0 
 0.31278  0.6708  0.000    0.214    0.415    3.223    0 
 0.31280  0.6711  0.000    0.214    0.415    3.223    0 
 0.31282  0.6714  0.000    0.214    0.415    3.222    0 
 0.31284  0.6723  0.000    0.214    0.415    3.221    0 
 0.31286  0.6741  0.000    0.214    0.415    3.220    0 
 0.31288  0.6751  0.000    0.214    0.415    3.220    0 
 0.31290  0.6739  0.000    0.214    0.415    3.219    0 
 0.31292  0.6720  0.000    0.214    0.415    3.218    0 
 0.31294  0.6717  0.000    0.214    0.415    3.218    0 
 0.31296  0.6729  0.000    0.214    0.415    3.217    0 
 0.31298  0.6744  0.000    0.214    0.415    3.216    0 
 0.31300  0.6757  0.000    0.214    0.415    3.215    0 
 0.31302  0.6768  0.000    0.214    0.415    3.215    0 
 0.31304  0.6776  0.000    0.214    0.415    3.214    0 
 0.31306  0.6782  0.000    0.214    0.415    3.213    0 
 0.31308  0.6784  0.000    0.214    0.415    3.213    0 
 0.31310  0.6782  0.000    0.214    0.415    3.212    0 
 0.31312  0.6778  0.000    0.214    0.415    3.211    0 
 0.31314  0.6777  0.000    0.214    0.415    3.210    0 
 0.31316  0.6777  0.000    0.214    0.415    3.210    0 
 0.31318  0.6778  0.000    0.214    0.415    3.209    0 
 0.31320  0.6780  0.000    0.214    0.415    3.208    0 
 0.31322  0.6781  0.000    0.214    0.415    3.208    0 
 0.31324  0.6777  0.000    0.214    0.415    3.207    0 
 0.31326  0.6766  0.000    0.214    0.415    3.206    0 
 0.31328  0.6760  0.000    0.214    0.415    3.205    0 
 0.31330  0.6755  0.000    0.214    0.416    3.205    0 
 0.31332  0.6746  0.000    0.214    0.416    3.204    0 
 0.31334  0.6726  0.000    0.214    0.416    3.203    0 
 0.31336  0.6700  0.000    0.214    0.416    3.203    0 
 0.31338  0.6676  0.000    0.214    0.416    3.202    0 
 0.31340  0.6652  0.000    0.214    0.416    3.201    0 
 0.31342  0.6632  0.000    0.214    0.416    3.200    0 
 0.31344  0.6614  0.000    0.214    0.416    3.200    0 
 0.31346  0.6600  0.000    0.214    0.416    3.199    0 
 0.31348  0.6585  0.000    0.214    0.416    3.198    0 
 0.31350  0.6570  0.000    0.214    0.416    3.198    0 
 0.31352  0.6560  0.000    0.214    0.416    3.197    0 
 0.31354  0.6559  0.000    0.213    0.416    3.196    0 
 0.31356  0.6561  0.000    0.213    0.416    3.195    0 
 0.31358  0.6567  0.000    0.213    0.416    3.195    0 
 0.31360  0.6573  0.000    0.213    0.416    3.194    0 
 0.31362  0.6582  0.000    0.213    0.416    3.193    0 
 0.31364  0.6593  0.000    0.213    0.416    3.193    0 
 0.31366  0.6607  0.000    0.213    0.416    3.192    0 
 0.31368  0.6629  0.000    0.213    0.416    3.191    0 
 0.31370  0.6656  0.000    0.213    0.416    3.190    0 
 0.31372  0.6677  0.000    0.213    0.416    3.190    0 
 0.31374  0.6687  0.000    0.213    0.416    3.189    0 
 0.31376  0.6694  0.000    0.213    0.416    3.188    0 
 0.31378  0.6704  0.000    0.213    0.416    3.188    0 
 0.31380  0.6715  0.000    0.213    0.416    3.187    0 
 0.31382  0.6727  0.000    0.213    0.416    3.186    0 
 0.31384  0.6741  0.000    0.213    0.416    3.185    0 
 0.31386  0.6757  0.000    0.213    0.416    3.185    0 
 0.31388  0.6779  0.000    0.213    0.416    3.184    0 
 0.31390  0.6803  0.000    0.213    0.416    3.183    0 
 0.31392  0.6828  0.000    0.213    0.416    3.183    0 
 0.31394  0.6853  0.000    0.213    0.416    3.182    0 
 0.31396  0.6874  0.000    0.213    0.416    3.181    0 
 0.31398  0.6887  0.000    0.213    0.416    3.180    0 
 0.31400  0.6896  0.000    0.213    0.416    3.180    0 
 0.31402  0.6909  0.000    0.213    0.416    3.179    0 
 0.31404  0.6927  0.000    0.213    0.416    3.178    0 
 0.31406  0.6945  0.000    0.213    0.416    3.178    0 
 0.31408  0.6963  0.000    0.213    0.416    3.177    0 
 0.31410  0.6980  0.000    0.213    0.416    3.176    0 
 0.31412  0.6995  0.000    0.213    0.416    3.175    0 
 0.31414  0.7007  0.000    0.213    0.416    3.175    0 
 0.31416  0.7023  0.000    0.213    0.416    3.174    0 
 0.31418  0.7047  0.000    0.213    0.416    3.173    0 
 0.31420  0.7074  0.000    0.213    0.416    3.173    0 
 0.31422  0.7096  0.000    0.213    0.416    3.172    0 
 0.31424  0.7114  0.000    0.213    0.416    3.171    0 
 0.31426  0.7130  0.000    0.213    0.416    3.170    0 
 0.31428  0.7145  0.000    0.213    0.416    3.170    0 
 0.31430  0.7160  0.000    0.213    0.416    3.169    0 
 0.31432  0.7179  0.000    0.213    0.416    3.168    0 
 0.31434  0.7202  0.000    0.213    0.417    3.168    0 
 0.31436  0.7226  0.000    0.213    0.417    3.167    0 
 0.31438  0.7250  0.000    0.213    0.417    3.166    0 
 0.31440  0.7274  0.000    0.213    0.417    3.166    0 
 0.31442  0.7297  0.000    0.213    0.417    3.165    0 
 0.31444  0.7319  0.000    0.213    0.417    3.164    0 
 0.31446  0.7342  0.000    0.213    0.417    3.163    0 
 0.31448  0.7367  0.000    0.213    0.417    3.163    0 
 0.31450  0.7391  0.000    0.213    0.417    3.162    0 
 0.31452  0.7411  0.000    0.213    0.417    3.161    0 
 0.31454  0.7429  0.000    0.213    0.417    3.161    0 
 0.31456  0.7441  0.000    0.213    0.417    3.160    0 
 0.31458  0.7447  0.000    0.213    0.417    3.159    0 
 0.31460  0.7452  0.000    0.213    0.417    3.158    0 
 0.31462  0.7463  0.000    0.213    0.417    3.158    0 
 0.31464  0.7477  0.000    0.213    0.417    3.157    0 
 0.31466  0.7486  0.000    0.213    0.417    3.156    0 
 0.31468  0.7491  0.000    0.213    0.417    3.156    0 
 0.31470  0.7492  0.000    0.213    0.417    3.155    0 
 0.31472  0.7487  0.000    0.213    0.417    3.154    0 
 0.31474  0.7478  0.000    0.213    0.417    3.154    0 
 0.31476  0.7474  0.000    0.213    0.417    3.153    0 
 0.31478  0.7474  0.000    0.213    0.417    3.152    0 
 0.31480  0.7473  0.000    0.213    0.417    3.151    0 
 0.31482  0.7467  0.000    0.213    0.417    3.151    0 
 0.31484  0.7459  0.000    0.213    0.417    3.150    0 
 0.31486  0.7452  0.000    0.213    0.417    3.149    0 
 0.31488  0.7446  0.000    0.213    0.417    3.149    0 
 0.31490  0.7445  0.000    0.213    0.417    3.148    0 
 0.31492  0.7451  0.000    0.213    0.417    3.147    0 
 0.31494  0.7461  0.000    0.213    0.417    3.146    0 
 0.31496  0.7471  0.000    0.213    0.417    3.146    0 
 0.31498  0.7481  0.000    0.213    0.417    3.145    0 
 0.31500  0.7489  0.000    0.213    0.417    3.144    0 
 0.31502  0.7494  0.000    0.213    0.417    3.144    0 
 0.31504  0.7497  0.000    0.213    0.417    3.143    0 
 0.31506  0.7503  0.000    0.213    0.417    3.142    0 
 0.31508  0.7510  0.000    0.213    0.417    3.142    0 
 0.31510  0.7516  0.000    0.213    0.417    3.141    0 
 0.31512  0.7518  0.000    0.213    0.417    3.140    0 
 0.31514  0.7518  0.000    0.213    0.417    3.139    0 
 0.31516  0.7516  0.000    0.213    0.417    3.139    0 
 0.31518  0.7513  0.000    0.213    0.417    3.138    0 
 0.31520  0.7510  0.000    0.213    0.417    3.137    0 
 0.31522  0.7507  0.000    0.213    0.417    3.137    0 
 0.31524  0.7505  0.000    0.213    0.417    3.136    0 
 0.31526  0.7502  0.000    0.213    0.417    3.135    0 
 0.31528  0.7499  0.000    0.213    0.417    3.135    0 
 0.31530  0.7495  0.000    0.213    0.417    3.134    0 
 0.31532  0.7490  0.000    0.213    0.417    3.133    0 
 0.31534  0.7482  0.000    0.213    0.417    3.132    0 
 0.31536  0.7467  0.000    0.213    0.418    3.132    0 
 0.31538  0.7447  0.000    0.213    0.418    3.131    0 
 0.31540  0.7420  0.000    0.213    0.418    3.130    0 
 0.31542  0.7387  0.000    0.213    0.418    3.130    0 
 0.31544  0.7349  0.000    0.213    0.418    3.129    0 
 0.31546  0.7312  0.000    0.213    0.418    3.128    0 
 0.31548  0.7275  0.000    0.213    0.418    3.128    0 
 0.31550  0.7244  0.000    0.213    0.418    3.127    0 
 0.31552  0.7222  0.000    0.213    0.418    3.126    0 
 0.31554  0.7206  0.000    0.213    0.418    3.126    0 
 0.31556  0.7196  0.000    0.213    0.418    3.125    0 
 0.31558  0.7190  0.000    0.213    0.418    3.124    0 
 0.31560  0.7187  0.000    0.213    0.418    3.123    0 
 0.31562  0.7186  0.000    0.213    0.418    3.123    0 
 0.31564  0.7189  0.000    0.213    0.418    3.122    0 
 0.31566  0.7201  0.000    0.213    0.418    3.121    0 
 0.31568  0.7220  0.000    0.213    0.418    3.121    0 
 0.31570  0.7243  0.000    0.213    0.418    3.120    0 
 0.31572  0.7268  0.000    0.213    0.418    3.119    0 
 0.31574  0.7294  0.000    0.213    0.418    3.119    0 
 0.31576  0.7318  0.000    0.213    0.418    3.118    0 
