# AIRGLOW LINE LIST for SKYCORR (Noll et al. 2013)
# based on
# - Hanuschik (2003) and Cosby et al. (2006) UVES line atlas
#   for optical non-OH lines and OH lines with delta v >= 4
#   (scaled to mean intensities of the Patat (2008) FORS1 data set)
# - OH calculations of Rousselot et al. (2000)
#   for Einstein coefficients of Goldman et al. (1998) instead of Mies (1974)
#   (scaled to the measured OH intensities in the optical)
# - O2 bands at 1.27 and 1.58 mum from the HITRAN database for 200 K
#   (scaled to match mean O2/OH band flux ratios of an XSHOOTER NIR data set)
# Meaning of Columns:
# Wavelength: line centres in vacuum and mum
# Flux: unextincted line flux in phot/sm2as2
# Trans: absorption-related transmission at zenith for Cerro Paranal mean
#        conditions
# Different variability classes are indicated:
# Type: 1: OI5577, 2: NaID, 3: OIred, 4: OH, 5: O2
# Flag for roto-vibrational systems (A and B groups defined):
# System: 0: no B groups defined, 1: OH, 2: O2(b-X), 3: O2(a-X)
# Fine classification by two group IDs:
# GroupA: e.g. same electronic states or vibrational transitions
# GroupB: e.g. same rotational upper levels
# For more details: SKYCORR user manual and Noll et al. (2012, A&A 543, A92)
# Wavelength[mum] Flux[phot/sm2as2] Trans[X=1] Type System GroupA GroupB
0.982696   0.0189 0.995721  4  1 24  7                                          
0.982696   0.0189 0.995721  4  1 24  7                                          
0.983085   0.1364 0.999700  4  1 24  8                                          
0.983099   0.1364 0.999717  4  1 24  8                                          
0.984727   0.0051 0.998721  4  1 24  9                                          
0.984731   0.0051 0.998573  4  1 24  9                                          
0.985109   0.0302 0.998268  4  1 24 10                                          
0.985112   1.0388 0.998065  4  1 24  1                                          
0.985125   1.0388 0.996538  4  1 24  1                                          
0.985131   0.0302 0.995032  4  1 24 10                                          
0.987181   0.0012 0.998846  4  1 24  0                                          
0.987190   0.0012 0.999300  4  1 24  0                                          
0.987477   3.4765 0.999793  4  1 24  2                                          
0.987492   3.4765 0.999776  4  1 24  2                                          
0.987546   0.0055 0.997924  4  1 24  0                                          
0.987575   0.0055 0.999117  4  1 24  0                                          
0.988846   0.0014 0.999572  4  1 22  0                                          
0.988928   0.0014 0.999789  4  1 22  0                                          
0.989701   0.0023 0.999337  4  1 22  0                                          
0.989744   1.2808 0.998588  4  1 24  3                                          
0.989748   1.2808 0.997269  4  1 24  3                                          
0.989856   0.0023 0.999302  4  1 22  0                                          
0.990058   0.0002 0.998925  4  1 24  0                                          
0.990073   0.0002 0.994909  4  1 24  0                                          
0.990401   0.0008 0.999495  4  1 24  0                                          
0.990440   0.0008 0.994581  4  1 24  0                                          
0.991725   3.5916 0.999668  4  1 24  4                                          
0.991753   3.5916 0.999633  4  1 24  4                                          
0.993682   0.0001 0.999633  4  1 24  0                                          
0.993731   0.0001 0.998604  4  1 24  0                                          
0.994435   0.8193 0.999061  4  1 23  8                                          
0.994439   0.8193 0.999264  4  1 23  8                                          
0.994492   0.3972 0.999708  4  1 23 10                                          
0.994492   0.3972 0.999708  4  1 23 10                                          
0.994796   0.9574 0.999723  4  1 24  5                                          
0.994802   0.9574 0.999740  4  1 24  5                                          
0.994813   0.1903 0.999752  4  1 23  9                                          
0.994827   0.1903 0.999756  4  1 23  9                                          
0.994921   1.2922 0.999725  4  1 23  6                                          
0.994926   1.2922 0.999697  4  1 23  6                                          
0.995042   0.3584 0.999762  4  1 23  7                                          
